rapport,nom_mandataire,id_msp,date_obs,heure_obs,type_obs,marq_sol,glace_chen,long_wgs84,lat_wgs84,err_xy_cm,alt_m_cgvd,err_z_cm,producteur,version,date_heure_obs
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-44.pdf"" target=""_blank"">600020-44</a>",600020-44,"860",2019/11/04,10:36:00,MAX,Non,Non,-72.0177585585,46.0617665212,3.5,122.595,2.5,Initiative du MSP (depuis 2017),2025/07/09,2019/11/04 10:36:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-46.pdf"" target=""_blank"">600020-46</a>",600020-46,"865",2019/11/04,16:15:00,MAX,Oui,Non,-72.7590044778,45.2091531738,1,99.14,2,Initiative du MSP (depuis 2017),2025/07/09,2019/11/04 16:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-46.pdf"" target=""_blank"">600020-46</a>",600020-46,"866",2019/11/04,16:30:00,MAX,Oui,Non,-72.7583434093,45.2100445437,1,98.85,2,Initiative du MSP (depuis 2017),2025/07/09,2019/11/04 16:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-46.pdf"" target=""_blank"">600020-46</a>",600020-46,"867",2019/11/04,16:40:00,MAX,Oui,Non,-72.7576131093,45.2106466842,1,99.64,2,Initiative du MSP (depuis 2017),2025/07/09,2019/11/04 16:40:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-46.pdf"" target=""_blank"">600020-46</a>",600020-46,"868",2019/11/04,17:00:00,MAX,Oui,Non,-72.758885169,45.2105490295,1.5,99.28,3,Initiative du MSP (depuis 2017),2025/07/09,2019/11/04 17:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-46.pdf"" target=""_blank"">600020-46</a>",600020-46,"869",2019/11/04,17:20:00,MAX,Oui,Non,-72.7568403026,45.2093010923,1,99.23,2,Initiative du MSP (depuis 2017),2025/07/09,2019/11/04 17:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-46.pdf"" target=""_blank"">600020-46</a>",600020-46,"870",2019/11/04,10:30:00,MAX,Oui,Non,-72.7562646143,45.2069284736,1,99.49,2,Initiative du MSP (depuis 2017),2025/07/09,2019/11/04 10:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-45.pdf"" target=""_blank"">600020-45</a>",600020-45,"885",2020/08/06,09:30:00,MAX,Oui,Non,-72.5743745186,46.3339875641,1.5,9.946,2.5,Initiative du MSP (depuis 2017),2025/07/09,2020/08/06 09:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-45.pdf"" target=""_blank"">600020-45</a>",600020-45,"886",2020/08/06,09:43:00,MAX,Oui,Non,-72.5732479638,46.332570399,1.5,10.11,2.5,Initiative du MSP (depuis 2017),2025/07/09,2020/08/06 09:43:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-45.pdf"" target=""_blank"">600020-45</a>",600020-45,"887",2020/08/06,10:09:00,MAX,Oui,Non,-72.5724561327,46.3332002675,1.5,10.109,2.5,Initiative du MSP (depuis 2017),2025/07/09,2020/08/06 10:09:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-45.pdf"" target=""_blank"">600020-45</a>",600020-45,"888",2020/08/06,10:30:00,MAX,Oui,Non,-72.5737324959,46.3340867052,1.5,10.211,2.5,Initiative du MSP (depuis 2017),2025/07/09,2020/08/06 10:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/BVSM-17.pdf"" target=""_blank"">BVSM-17</a>",BVSM-17,"922",2017/06/07,18:00:00,MAX,,,-72.8475200478,46.5978496059,5,150.96,5,Initiative du MSP (depuis 2017),2025/07/09,2017/06/07 18:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"968",2020/04/16,11:24:00,MAX,Non,Non,-74.316111055,45.6656840957,0.72,61.699,3.4,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 11:24:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"969",2020/04/16,11:56:00,MAX,Non,Non,-74.3304512847,45.6595575883,0.45,61.513,1,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 11:56:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"970",2020/04/16,12:17:00,MAX,Non,Non,-74.3413856753,45.6579301474,0.91,61.417,1,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 12:17:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"971",2020/04/16,12:33:00,MAX,Non,Non,-74.3403341195,45.6562616652,0.41,61.358,1.3,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 12:33:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"972",2020/04/16,12:50:00,MAX,Non,Non,-74.340962876,45.6552246375,1.41,61.177,0.5,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 12:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"973",2020/04/16,13:02:00,MAX,Non,Non,-74.3441691063,45.6533354075,0.85,60.336,0.9,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 13:02:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"974",2020/04/16,13:14:00,MAX,Non,Non,-74.3443166203,45.6529041943,1.3,60.018,1,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 13:14:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"975",2020/04/16,11:04:00,MAX,Non,Non,-74.3119262021,45.6649180604,2,61.676,2.9,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 11:04:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"976",2020/04/16,10:32:00,MAX,Non,Non,-74.2931522936,45.6654016805,0.5,61.956,1.9,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 10:32:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"977",2020/04/16,15:00:00,MAX,Non,Non,-74.4866390614,45.7311275369,0.91,235.604,1.2,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 15:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600020-47.pdf"" target=""_blank"">600020-47</a>",600020-47,"978",2020/04/16,15:17:00,MAX,Non,Non,-74.4886530601,45.7310829055,0.64,235.581,0.1,Initiative du MSP (depuis 2017),2025/07/09,2020/04/16 15:17:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/COVABERVS-17.pdf"" target=""_blank"">COVABERVS-17</a>",COVABERVS-17,"979",2017/05/08,,MAX,,,-74.1035961919,45.4415743015,2.5,24.82,2.5,Initiative du MSP (depuis 2017),2025/07/09,2017/05/08 00:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/GROBEC-17.pdf"" target=""_blank"">GROBEC-17</a>",GROBEC-17,"980",2017/05/08,,MAX,,,-72.570732819,46.2899266844,2.5,6.89,7.5,Initiative du MSP (depuis 2017),2025/07/09,2017/05/08 00:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/GROBEC-17.pdf"" target=""_blank"">GROBEC-17</a>",GROBEC-17,"981",2017/05/08,,MAX,,,-72.5708476489,46.2898595092,2.5,6.72,7.5,Initiative du MSP (depuis 2017),2025/07/09,2017/05/08 00:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/GROBEC-17.pdf"" target=""_blank"">GROBEC-17</a>",GROBEC-17,"982",2017/05/08,,MAX,,,-72.5710390522,46.2897999732,2.5,6.81,7.5,Initiative du MSP (depuis 2017),2025/07/09,2017/05/08 00:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/GROBEC-17.pdf"" target=""_blank"">GROBEC-17</a>",GROBEC-17,"983",2017/05/08,,MAX,,,-72.5706998928,46.2897555598,2.5,6.68,7.5,Initiative du MSP (depuis 2017),2025/07/09,2017/05/08 00:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/GROBEC-17.pdf"" target=""_blank"">GROBEC-17</a>",GROBEC-17,"984",2017/05/08,,MAX,,,-72.5705787625,46.2898499462,2.5,6.77,7.5,Initiative du MSP (depuis 2017),2025/07/09,2017/05/08 00:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/GROBEC-17.pdf"" target=""_blank"">GROBEC-17</a>",GROBEC-17,"985",2017/05/08,,MAX,,,-72.5705999131,46.2897198378,2.5,6.69,7.5,Initiative du MSP (depuis 2017),2025/07/09,2017/05/08 00:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-13.pdf"" target=""_blank"">600021-13</a>",600021-13,"1025",2020/12/28,09:50:00,MAX,Non,Oui,-72.0465815014,46.7494464989,2.5,57.787,2.5,Initiative du MSP (depuis 2017),2025/07/09,2020/12/28 09:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-13.pdf"" target=""_blank"">600021-13</a>",600021-13,"1026",2020/12/28,10:13:00,MAX,Non,Oui,-72.0511280723,46.7396026211,2.5,57.688,2.5,Initiative du MSP (depuis 2017),2025/07/09,2020/12/28 10:13:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-13.pdf"" target=""_blank"">600021-13</a>",600021-13,"1027",2020/12/28,10:30:00,MAX,Non,Oui,-72.0515021018,46.7388674633,2.5,57.683,2.5,Initiative du MSP (depuis 2017),2025/07/09,2020/12/28 10:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-13.pdf"" target=""_blank"">600021-13</a>",600021-13,"1030",2021/01/18,09:15:00,MAX,Non,Oui,-72.1406400113,46.6533845227,2.5,26.707,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/01/18 09:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-13.pdf"" target=""_blank"">600021-13</a>",600021-13,"1031",2021/01/18,09:30:00,MAX,Non,Oui,-72.1350757342,46.6582325018,2.5,27.515,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/01/18 09:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1037",2021/03/28,09:47:00,MAX,Non,Non,-73.6414865031,46.3244311778,2.5,214.63,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 09:47:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1038",2021/03/28,10:04:00,MAX,Non,Non,-73.6407762455,46.324578258,2.5,214.58,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 10:04:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1039",2021/03/28,10:14:00,MAX,Non,Non,-73.6405580301,46.3246141552,2.5,214.35,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 10:14:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1040",2021/03/28,10:22:00,MAX,Non,Non,-73.6396523879,46.3247383456,2.5,214.16,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 10:22:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1041",2021/03/28,12:43:00,ACT,Non,Non,-73.6396519981,46.3247387062,2.5,213.39,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 12:43:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1042",2021/03/28,10:33:00,MAX,Non,Oui,-73.6392637312,46.3249075158,2.5,213.94,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 10:33:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1043",2021/03/28,10:42:00,ACT,Non,Oui,-73.6387747201,46.3250394688,2.5,213.3,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 10:42:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1044",2021/03/28,10:55:00,MAX,Non,Oui,-73.638262704,46.325165239,2.5,213.53,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 10:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1045",2021/03/28,10:55:00,ACT,Non,Oui,-73.638262704,46.325165239,2.5,213.09,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 10:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1046",2021/03/28,11:09:00,MAX,Non,Oui,-73.6378680872,46.3259625013,2.5,213.05,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 11:09:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1047",2021/03/28,11:09:00,ACT,Non,Oui,-73.6378683476,46.3259629513,2.5,212.84,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 11:09:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1048",2021/03/28,11:28:00,MAX,Non,Oui,-73.6373228721,46.3259560497,2.5,212.76,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 11:28:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1049",2021/03/28,11:28:00,ACT,Non,Oui,-73.6373197552,46.3259561436,2.5,212.14,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 11:28:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1050",2021/03/28,11:44:00,MAX,Non,Oui,-73.6368958838,46.3262272859,2.5,212.5,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 11:44:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1051",2021/03/28,11:44:00,ACT,Non,Oui,-73.6368962735,46.3262273748,2.5,212.4,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 11:44:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1052",2021/03/28,11:44:00,ACT,Non,Oui,-73.6368958855,46.3262280051,2.5,212.24,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 11:44:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600021-42.pdf"" target=""_blank"">600021-42</a>",600021-42,"1053",2021/03/28,13:25:00,MAX,Oui,Oui,-73.6398781557,46.3242002209,2.5,213.94,2.5,Initiative du MSP (depuis 2017),2025/07/09,2021/03/28 13:25:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1055",2023/04/19,10:30:00,MAX,Non,Non,-74.6060085699,46.1319497573,1.2,198.884,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 10:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1056",2023/04/19,10:39:00,MAX,Non,Non,-74.6053022759,46.1333360771,1.2,199.001,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 10:39:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1057",2023/04/19,10:48:00,MAX,Non,Non,-74.6061713717,46.1347980493,1.2,198.987,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 10:48:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1058",2023/04/19,10:55:00,MAX,Non,Non,-74.6079749277,46.1351334528,1.2,199.059,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 10:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1059",2023/04/19,11:00:00,MAX,Non,Non,-74.6061693765,46.1361267743,1.2,199.208,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 11:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1060",2023/04/19,11:30:00,MAX,Non,Non,-74.6066905131,46.1304574889,1.2,198.815,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 11:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1062",2023/04/19,12:10:00,MAX,Non,Non,-74.6057045199,46.1478085951,1.2,199.639,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 12:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1063",2023/04/19,12:25:00,MAX,Non,Non,-74.6024663905,46.1451155373,1.2,199.648,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 12:25:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1064",2023/04/19,12:40:00,MAX,Non,Non,-74.6029377055,46.1417940499,1.2,199.54,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 12:40:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1065",2023/04/19,12:50:00,MAX,Non,Non,-74.6032649408,46.1398172391,1.2,199.477,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 12:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1066",2023/04/19,13:10:00,MAX,Non,Non,-74.6037034465,46.1284201673,1.2,198.768,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1067",2023/04/19,13:20:00,MAX,Non,Non,-74.6048906183,46.1292080268,1.2,198.779,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1068",2023/04/19,13:34:00,MAX,Non,Non,-74.6041258411,46.1275995102,1.2,198.691,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:34:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1069",2023/04/19,13:44:00,MAX,Non,Non,-74.6047584238,46.1279994816,1.2,198.712,1.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:44:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1070",2023/04/19,14:46:00,MAX,Non,Non,-74.6240969104,45.9769957124,1.3,188.724,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 14:46:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1071",2023/04/19,14:59:00,MAX,Non,Non,-74.6230187341,45.9758665879,1.3,188.75,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 14:59:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1072",2023/04/19,15:24:00,MAX,Non,Non,-74.6376159468,45.9703192688,1.3,183.939,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 15:24:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1073",2023/04/19,15:38:00,MAX,Non,Non,-74.6387974346,45.9706517358,1.3,183.924,0.9,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 15:38:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1074",2023/04/20,09:57:00,MAX,Non,Non,-74.6238919802,46.0447161661,1.6,194.926,0.8,Initiative du MSP (depuis 2017),2025/07/09,2023/04/20 09:57:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01a_d.pdf"" target=""_blank"">AD-2023-01a_d</a>",AD-2023-01a_d,"1075",2023/04/20,10:20:00,MAX,Non,Non,-74.6181384546,46.0342774649,1.6,194.644,0.8,Initiative du MSP (depuis 2017),2025/07/09,2023/04/20 10:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1076",2023/04/19,12:28:00,MAX,Oui,Non,-73.6026866707,46.0186337086,2,58.273,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 12:28:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1077",2023/04/19,12:49:00,MAX,Oui,Non,-73.6017011709,46.0191350367,2,57.677,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 12:49:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1078",2023/04/19,12:59:00,MAX,Non,Non,-73.6004990525,46.0195868626,2,57.651,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 12:59:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1079",2023/04/19,13:13:00,ACT,Non,Non,-73.600231183,46.0197398956,1.6,57.323,2.6,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:13:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1080",2023/04/19,13:15:00,MAX,Non,Non,-73.6001652509,46.0196111973,2.2,57.593,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1081",2023/04/19,13:46:00,MAX,Non,Non,-73.5990769999,46.0193990373,1.2,57.663,2.3,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:46:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1082",2023/04/19,13:52:00,ACT,Non,Non,-73.5988246138,46.0193786066,1.8,56.879,2.8,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 13:52:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1083",2023/04/19,14:04:00,MAX,Non,Non,-73.6014918755,46.0189552172,1.2,57.696,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 14:04:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1084",2023/04/19,14:51:00,MAX,Oui,Non,-73.5782599216,46.0098652819,1.6,55.949,2.5,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 14:51:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1085",2023/04/19,14:59:00,MAX,Oui,Non,-73.580556249,46.0092844638,1.7,55.951,2.2,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 14:59:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/AD-2023-01b.pdf"" target=""_blank"">AD-2023-01b</a>",AD-2023-01b,"1086",2023/04/19,15:10:00,MAX,Oui,Non,-73.5815088044,46.0092350664,1.8,56.139,2.8,Initiative du MSP (depuis 2017),2025/07/09,2023/04/19 15:10:00
